,X,Y
8994,3667078.0316609126,2071304.0072446093
8995,3667086.605479292,2071403.2738205246
8996,3667095.2428208306,2071503.2016033556
8997,3667103.8085704027,2071602.4691955133
8998,3667112.382795925,2071701.7359974016
8999,3667120.95715685,2071801.0028744466
9000,3667129.542218346,2071900.3800156002
9001,3667138.116850211,2071999.6470430049
9002,3667146.6916174777,2072098.9141455363
9003,3667155.266520147,2072198.1813232028
9004,3667163.8771426473,2072297.5561692405
9005,3667172.465108126,2072397.0447413484
9006,3667181.0615491206,2072496.5325235561
9007,3667189.6369938273,2072595.8000020843
9008,3667198.2231401852,2072695.1777453497
9009,3667206.7988558286,2072794.4453741522
9010,3667215.374706872,2072893.7130780274
9011,3667223.950693315,2072992.9808569783
9012,3667232.53738195,2073092.3589009792
9013,3667241.113639327,2073191.6268301436
9014,3667249.690032104,2073290.8948343697
9015,3666603.1511978563,2064639.4625685674
9016,3666611.752294035,2064738.9428278424
9017,3666620.315720345,2064838.2045286584
9018,3666628.879282055,2064937.4663050387
9019,3666637.4680245933,2065036.7255594684
9020,3666646.031856742,2065135.9874870053
9021,3666654.5958242924,2065235.2494900988
9022,3666663.1766234646,2065334.5098371129
9023,3666671.732513584,2065433.7728571217
9024,3666680.31358295,2065533.033355263
9025,3666688.9370073355,2065632.7346639647
9026,3666697.5038593607,2065732.1080947444
9027,3666706.0686395033,2065831.3705514995
9028,3666714.6335550454,2065930.6330837656
9029,3666723.225856073,2066030.0041441338
9030,3666731.7910423055,2066129.2668275076
9031,3666740.364710952,2066228.5287206436
9032,3666748.946861649,2066327.7898235628
9033,3666757.5146630504,2066427.1637835822
9034,3666766.1120595047,2066526.7573225533
9035,3666774.7029626127,2066626.017786592
9036,3666783.268961169,2066725.2809232303
9037,3666791.835095123,2066824.5441353256
9038,3666800.4013644736,2066923.8074228696
9039,3666809.0055751484,2067023.2894244113
9040,3666817.5721153202,2067122.5528630216
9041,3666826.1493480816,2067221.9265621833
9042,3666834.7161591835,2067321.1901517552
9043,3666843.29979679,2067420.4520854668
9044,3666851.9091088315,2067520.156567344
9045,3666860.4763264186,2067619.4203835086
9046,3666869.070927648,2067718.7927293924
9047,3666877.6384159178,2067818.056696458
9048,3666886.2271558614,2067917.541110322
9049,3666894.7949151923,2068016.805228332
9050,3666903.3794993213,2068116.0676905701
9051,3666911.947529198,2068215.331959352
9052,3666920.5156944683,2068314.5963034933
9053,3666929.1156715807,2068414.1912813843
9054,3666937.7196996408,2068513.5633660823
9055,3666946.2882712684,2068612.8279366503
9056,3666954.8569782893,2068712.0925825587
9057,3666963.428036211,2068811.4683557863
9058,3666972.0220454596,2068910.730555923
9059,3666980.582814945,2069009.9962934172
9060,3666989.160407035,2069109.2603752343
9061,3666997.7403508094,2069208.6355846666
9062,3667006.3098702123,2069307.9006826808
9063,3667014.938451922,2069407.604872976
9064,3667023.508242406,2069506.870121937
9065,3667032.0698254057,2069606.1363116289
9066,3667040.6482295482,2069705.4008457095
9067,3667049.243454103,2069804.6637242255
9068,3667057.805443275,2069903.9301397393
9069,3667066.37591047,2070003.1957650883
9070,3667074.946513055,2070102.4614656926
9071,3667083.5300313868,2070201.9484822452
9072,3667092.159834738,2070301.6533536874
9073,3667100.747527985,2070400.917549785
9074,3667109.3208924523,2070500.294605159
9075,3667117.892172688,2070599.5606825564
9076,3667126.4635883127,2070698.826835176
9077,3667135.062384218,2070798.2015204786
9078,3667143.6257292186,2070897.4686889541
9079,3667152.2142333635,2070996.7333366296
9080,3667160.7989742,2071096.2210323215
9081,3667169.371066927,2071195.4875612096
9082,3667177.9916648734,2071295.0830004402
9083,3667186.5640285383,2071394.3496799613
9084,3667195.136527589,2071493.616434645
9085,3667203.7175024673,2071592.882399224
9086,3667212.292495133,2071692.2603584311
9087,3667220.882080872,2071791.5256081612
9088,3667229.4551213603,2071890.792663564
9089,3667238.0388609217,2071990.1699832869
9090,3667246.6121723168,2072089.437189047
9091,3667255.246778597,2072189.2545514607
9092,3667263.8120217295,2072288.5227731164
9093,3667272.4024188877,2072387.7884742513
9094,3667280.976272256,2072487.055980923
9095,3667289.5502610086,2072586.3235626977
9096,3667298.1243851446,2072685.5912195616
9097,3667306.7069836445,2072784.858086356
9098,3667315.27303957,2072884.1267585699
9099,3667323.8475698577,2072983.3946406858
9100,3667332.4389127567,2073082.6608675923
9101,3667341.066540122,2073182.4798508368
9102,3666728.7919101557,2064927.7726576321
9103,3666737.356357741,2065027.1456613943
9104,3666745.943781961,2065126.4050946194
9105,3666754.506296096,2065225.6672005241
9106,3666763.0856418656,2065324.927650622
9107,3666771.6800859557,2065424.5204587742
9108,3666780.2430064064,2065523.782791588
9109,3666788.843864588,2065623.2638363936
9110,3666797.4070558334,2065722.5263204544
9111,3666806.005978696,2065821.8964671842
9112,3666814.5610930836,2065921.1599680257
9113,3666823.1246903716,2066020.4226787477
9114,3666831.713464495,2066119.6828681275
9115,3666840.2795393784,2066219.0567798668
9116,3666848.894107057,2066318.7595894872
9117,3666857.483286543,2066418.020005869
9118,3666866.0603232873,2066517.5043293901
9119,3666874.624733207,2066616.767493677
9120,3666883.2059713486,2066716.0290023019
9121,3666891.770651787,2066815.2923175287
9122,3666900.327121429,2066914.5565737586
9123,3666908.917110918,2067013.8174432693
9124,3666917.4905431895,2067113.0801193349
9125,3666926.0724564106,2067212.342005332
9126,3666934.680035997,2067312.0464391205
9127,3666943.2560845003,2067411.4203927782
9128,3666951.838403562,2067510.6825055396
9129,3666960.404166867,2067609.946424715
9130,3666968.9700655513,2067709.2104193023
9131,3666977.5633461676,2067808.5829440972
9132,3666986.1295155007,2067907.8470895793
9133,3666994.6958202133,2068007.111310445
9134,3667003.2789497366,2068106.3738758059
9135,3667011.8877526848,2068206.0789918015
9136,3667020.454463829,2068305.3434391485
9137,3667029.02131035,2068404.6079618582
9138,3667037.604980708,2068503.8708291089
9139,3667046.17209774,2068603.13550254
9140,3667054.73935015,2068702.4002513208
9141,3667063.3528850144,2068801.8828524866
9142,3667071.920408082,2068901.1477521285
9143,3667080.498624539,2069000.5229138616
9144,3667089.083105493,2069099.786233525
9145,3667097.693267715,2069199.492106985
9146,3667106.2529894635,2069298.7581736678
9147,3667114.8484347872,2069398.1319067606
9148,3667123.4334565797,2069497.3955281612
9149,3667132.0147022386,2069596.8821953733
9150,3667140.583308905,2069696.147698159
9151,3667149.168736239,2069795.4115456361
9152,3667157.737613411,2069894.6771989928
9153,3667166.298283553,2069993.94379289
9154,3667174.9241369423,2070093.5375640506
9155,3667183.5123221935,2070192.9127659763
9156,3667192.073398998,2070292.1795859714
9157,3667200.6429533344,2070391.445615938
9158,3667209.237668427,2070490.7091254403
9159,3667217.818053321,2070590.0854940237
9160,3667226.3880135464,2070689.3517497906
9161,3667234.9581091427,2070788.6180807748
9162,3667243.545022726,2070887.8827565613
9163,3667252.1259495406,2070987.2594264303
9164,3667260.7386945607,2071086.9667373186
9165,3667269.3260139604,2071186.2316391931
9166,3667277.896786603,2071285.4983466133
9167,3667286.467694617,2071384.7651292165
9168,3667295.038738001,2071484.0319869886
9169,3667303.626597666,2071583.2971896525
9170,3667312.197911548,2071682.5641977717
9171,3667320.769360799,2071781.8312810452
9172,3667329.3409454194,2071881.0984394634
9173,3667337.992717774,2071981.0250786776
9174,3667346.5645737015,2072080.292387901
9175,3667355.1471273405,2072179.669961737
9176,3667363.719254141,2072278.9374212997
9177,3667372.29151631,2072378.2049559786
9178,3667380.8805925646,2072477.4708356408
9179,3667389.4636881086,2072576.8487103654
9180,3667398.036356274,2072676.1164704675
9181,3667406.6302861143,2072775.6046856295
9182,3667415.2199030267,2072874.8708660128
9183,3667423.8224429195,2072974.3583668524
9184,3667432.3978776606,2073073.7374828968
9185,3666828.717457457,2064918.3018276568
9186,3666845.866421165,2065116.9344707923
9187,3666854.4718900584,2065216.7484634889
9188,3666863.0497833565,2065316.009017152
9189,3666871.6278115353,2065415.269646398
9190,3666880.2059745956,2065514.5303512176
9191,3666888.759229215,2065613.7937281816
9192,3666897.320967097,2065713.0563151427
9193,3666905.9078829386,2065812.316381111
9194,3666914.4698911896,2065911.5791191394
9195,3666923.048729383,2066010.8402017104
9196,3666931.663770509,2066110.6540129618
9197,3666940.242879379,2066209.9152470077
9198,3666948.805429285,2066309.1782875159
9199,3666957.3786674403,2066408.5515882035
9200,3666965.9581815694,2066507.8130488696
9201,3666974.5211374634,2066607.0763159192
9202,3666983.109268029,2066706.3370621603
9203,3666991.683047712,2066805.710665202
9204,3667000.263101855,2066904.9724279346
9205,3667008.8265987346,2067004.2359969576
9206,3667017.4135465184,2067103.8310626787
9207,3667025.994006307,2067203.0930520624
9208,3667034.595709172,2067302.5754878235
9209,3667043.176438985,2067401.8376283033
9210,3667051.73226729,2067501.1024403216
9211,3667060.307131046,2067600.4766480902
9212,3667068.8966114493,2067699.7381496218
9213,3667077.4611911955,2067799.002322602
9214,3667086.053151164,2067898.3750262933
9215,3667094.6602217127,2067998.080094371
9216,3667103.225207979,2068097.3444939698
9217,3667111.8281294582,2068196.827610784
9218,3667120.393386474,2068296.0921613139
9219,3667128.9754675813,2068395.355056643
9220,3667137.5409950763,2068494.6197579207
9221,3667146.106657931,2068593.884534543
9222,3667154.697488148,2068693.1467907457
9223,3667163.2634213595,2068792.4117180924
9224,3667171.8461774443,2068891.6749902822
9225,3667180.4462630916,2068991.3816811433
9226,3667189.0209463136,2069090.645969588
9227,3667197.623008105,2069190.0187900146
9228,3667206.181274912,2069289.284959642
9229,3667214.748020469,2069388.550339363
9230,3667223.331587437,2069487.814063994
9231,3667231.9091606783,2069587.1897817329
9232,3667240.4679694194,2069686.4562525987
9233,3667249.0602844073,2069785.7193380762
9234,3667257.678279407,2069885.424979841
9235,3667266.262522015,2069984.6890814283
9236,3667274.8302149023,2070083.9549885916
9237,3667283.398043146,2070183.2209709997
9238,3667291.982690852,2070282.4852984229
9239,3667300.5507895662,2070381.7514313508
9240,3667309.1401404915,2070481.238015855
9241,3667317.7251935625,2070580.5025692221
9242,3667326.2936983723,2070679.7689280268
9243,3667334.8728973707,2070779.1455504734
9244,3667343.5005915444,2070878.8510837026
9245,3667352.069502853,2070978.117668581
9246,3667360.638549517,2071077.384328662
9247,3667369.243313778,2071176.758657568
9248,3667377.8126309216,2071276.0254681448
9249,3667386.394861996,2071375.5135967932
9250,3667394.9811314223,2071474.778827851
9251,3667403.5591952456,2071574.0449991175
9252,3667412.129053832,2071673.3121105635
9253,3667420.7157282233,2071772.5775671906
9254,3667429.3175382353,2071872.1753970382
9255,3667437.898363499,2071971.552923647
9256,3667446.460423935,2072070.8212010122
9257,3667455.0559789212,2072170.0860936628
9258,3667463.6349892956,2072269.3527913888
9259,3667472.208016786,2072368.731483912
9260,3667480.7956371284,2072467.9974670366
9261,3667489.3667138335,2072567.265255159
9262,3667497.937925889,2072666.5331183746
9263,3667506.5870980094,2072766.3494125702
9264,3667515.1585810785,2072865.61742642
9265,3667523.7301994986,2072964.8855153553
9266,3666928.5970199625,2064908.614812215
9267,3666954.380476488,2065207.0582952567
9268,3666962.967465906,2065306.4291357694
9269,3666971.5273444788,2065405.6915988885
9270,3666980.104054223,2065504.9524067529
9271,3666988.664203254,2065604.21502097
9272,3666997.2600809606,2065703.585298808
9273,3667005.8205004632,2065802.848064198
9274,3667014.418851351,2065902.3295431766
9275,3667023.00064304,2066001.812828766
9276,3667031.588714115,2066101.1842749312
9277,3667040.149675208,2066200.4473428344
9278,3667048.735812461,2066299.7078902435
9279,3667057.2970438884,2066398.9711091614
9280,3667065.8856554553,2066498.3428578412
9281,3667074.4471574724,2066597.606227825
9282,3667083.0254877373,2066696.8679426864
9283,3667091.587260208,2066796.1314636278
9284,3667100.229172112,2066896.054440955
9285,3667108.7912158472,2066995.318113337
9286,3667117.378432817,2067094.5792653782
9287,3667125.940746882,2067193.8430886732
9288,3667134.519887733,2067293.1052569204
9289,3667143.0741266515,2067392.3700963338
9290,3667151.653537588,2067491.6324154746
9291,3667160.233083384,2067590.894810067
9292,3667168.787728342,2067690.1598757359
9293,3667177.3675442226,2067789.4224211848
9294,3667185.9835714702,2067889.2377029448
9295,3667194.572002854,2067988.499534483
9296,3667203.1460881853,2068087.87422325
9297,3667211.726444676,2068187.1370708833
9298,3667220.2902470212,2068286.4017242405
9299,3667228.8708734727,2068385.6647226727
9300,3667237.4455003715,2068485.0397133795
9301,3667246.0263969162,2068584.3028626633
9302,3667254.5907402877,2068683.5678175793
9303,3667263.211914225,2068783.1608130827
9304,3667271.776528324,2068882.4259189565
9305,3667280.3412777674,2068981.6911001694
9306,3667288.943959448,2069081.1750007523
9307,3667297.508979604,2069180.4403327934
9308,3667306.101376862,2069279.814197289
9309,3667314.6583244326,2069379.080545122
9310,3667323.257122794,2069478.3426429578
9311,3667331.8226838466,2069577.6082763413
9312,3667340.3905931734,2069676.9850376816
9313,3667349.023676657,2069776.6889774639
9314,3667357.5896441666,2069875.9548371367
9315,3667366.193544154,2069975.439417817
9316,3667374.759782373,2070074.7054282152
9317,3667383.3428403093,2070173.9697838814
9318,3667391.9093489656,2070273.235944802
9319,3667400.4759929627,2070372.5021809784
9320,3667409.0594559456,2070471.7667624464
9321,3667417.626370379,2070571.033149109
9322,3667426.260673221,2070670.737770031
9323,3667434.827858509,2070770.0043075066
9324,3667443.395179135,2070869.2709201933
9325,3667451.989875017,2070968.646066967
9326,3667460.5574662136,2071067.912830174
9327,3667469.1418746887,2071167.1779387519
9328,3667477.711953363,2071266.555906247
9329,3667486.296632041,2071365.8211653286
9330,3667494.8814455704,2071465.0864996272
9331,3667503.4413724993,2071564.3545037652
9332,3667512.077030194,2071664.0598808476
9333,3667520.645568578,2071763.3271707916
9334,3667529.214242298,2071862.594535881
9335,3667537.7997313486,2071961.860246437
9336,3667546.3686754988,2072061.1277618408
9337,3667554.9544344908,2072160.3936227274
9338,3667563.5447675604,2072259.881668059
9339,3667572.1141177453,2072359.1494090369
9340,3667580.710841557,2072458.5256855292
9341,3667589.3227009103,2072558.234337154
9342,3667597.892457533,2072657.5023039032
9343,3667606.487366556,2072756.7677514304
9344,3667615.057393483,2072856.0358683937
9345,3667062.885311287,2065296.8508396
9346,3667071.4353882396,2065396.1142707637
9347,3667080.029540909,2065495.4845005819
9348,3667088.579888666,2065594.748082921
9349,3667097.1637627273,2065694.0082797892
9350,3667105.77547294,2065793.8220701788
9351,3667114.3512698105,2065893.0832838316
9352,3667122.927201529,2065992.3445730363
9353,3667131.4865737064,2066091.607668225
9354,3667140.0711224345,2066190.8682432957
9355,3667148.622417962,2066290.1323547114
9356,3667157.1988895535,2066389.3939460292
9357,3667165.7838426987,2066488.6547476933
9358,3667174.352237276,2066587.9173552447
9359,3667182.9924137713,2066687.8402843648
9360,3667191.5443865303,2066787.1047737217
9361,3667200.1298797447,2066886.365877928
9362,3667208.6904692654,2066985.629653064
9363,3667217.278436674,2067085.001958944
9364,3667225.839296748,2067184.2658850756
9365,3667234.416983621,2067283.528156423
9366,3667243.00315095,2067382.7896381328
9367,3667251.57496755,2067482.1639764938
9368,3667260.1530592116,2067581.4264743056
9369,3667268.748455627,2067681.132387032
9370,3667277.3351630033,2067780.3941709693
9371,3667285.9158666567,2067879.7679467169
9372,3667294.4944987297,2067979.0307466853
9373,3667303.0482313647,2068078.2962171999
9374,3667311.635478125,2068177.5583029457
9375,3667320.208378158,2068276.9332457697
9376,3667328.7875502203,2068376.1963474476
9377,3667337.350168578,2068475.4612545373
9378,3667345.992926342,2068575.3856279259
9379,3667354.555815923,2068674.650686255
9380,3667363.143872553,2068773.913224986
9381,3667371.6986886384,2068873.1792990044
9382,3667380.278671285,2068972.44285345
9383,3667388.8504452296,2069071.7073482042
9384,3667397.4390410995,2069170.9701884112
9385,3667405.9943983685,2069270.2365637391
9386,3667414.57492074,2069369.5004195692
9387,3667423.163921005,2069468.7634858112
9388,3667431.780796968,2069568.5801605042
9389,3667440.3617246523,2069667.844242748
9390,3667448.9261017945,2069767.110130103
9391,3667457.5011686487,2069866.486280668
9392,3667466.082501469,2069965.7505889016
9393,3667474.6472844775,2070065.01670218
9394,3667483.228887216,2070164.2811609937
9395,3667491.8044955563,2070263.6576130702
9396,3667500.3947103075,2070362.921357682
9397,3667508.9916997296,2070462.5183373967
9398,3667517.573842721,2070561.7830976462
9399,3667526.13943736,2070661.0496627968
9400,3667534.7218502667,2070760.3145735494
9401,3667543.3088267846,2070859.8016667115
9402,3667551.8998511056,2070959.0658633262
9403,3667560.4765427043,2071058.4429184922
9404,3667569.059495724,2071157.7081304488
9405,3667577.6259018504,2071256.9751471735
9406,3667586.2091247826,2071356.2405095666
9407,3667594.8285840526,2071456.058623077
9408,3667603.4120775713,2071555.3241363007
9409,3667611.979025172,2071654.5914541911
9410,3667620.567222003,2071754.0792263239
9411,3667629.1594609115,2071853.344100549
9412,3667637.726814379,2071952.6116441165
9413,3667646.3109829435,2072051.8775334198
9414,3667654.8702670396,2072151.1460919736
9415,3667663.454705635,2072250.412131594
9416,3667672.081510124,2072350.119006543
9417,3667680.6662189234,2072449.3851968134
9418,3667689.2260447154,2072548.6540562126
9419,3667697.8049033987,2072648.0323163432
9420,3667706.398356473,2072747.297867443
9421,3667154.2025437253,2065187.9048121157
9422,3667162.7760765487,2065287.1656747838
9423,3667171.354141463,2065386.6487117906
9424,3667197.120342747,2065684.983768086
9425,3667205.694551037,2065784.2450092195
9426,3667214.252199255,2065883.508056116
9427,3667222.837224954,2065982.8796331026
9428,3667231.4201853243,2066082.1402358892
9429,3667239.978239021,2066181.4035094653
9430,3667248.5742177796,2066280.8854984096
9431,3667257.1492358237,2066380.1471930544
9432,3667265.707695253,2066479.4106933235
9433,3667274.3146281377,2066579.0030947614
9434,3667282.8900513183,2066678.265016203
9435,3667291.465609328,2066777.5270131556
9436,3667300.0518508838,2066876.8992711147
9437,3667308.602640345,2066976.1640141543
9438,3667317.1869493322,2067075.4253726548
9439,3667325.7735961564,2067174.7978574021
9440,3667334.333137324,2067274.0619619053
9441,3667342.909505059,2067373.324411906
9442,3667351.5387552646,2067473.1378674651
9443,3667360.098702563,2067572.4021987119
9444,3667368.6838209582,2067671.6640105492
9445,3667377.244038519,2067770.9284926527
9446,3667385.821081428,2067870.1913203113
9447,3667394.398259163,2067969.454223399
9448,3667402.9588821754,2068068.7189317376
9449,3667411.5446744584,2068167.981120754
9450,3667420.1055677305,2068267.2459798872
9451,3667428.7360388557,2068367.0601185388
9452,3667437.3244426385,2068466.4335859737
9453,3667445.8857421703,2068565.6986717551
9454,3667454.4638650995,2068664.9621031669
9455,3667463.02543501,2068764.2273396722
9456,3667471.6227230527,2068863.6002442027
9457,3667480.2012507115,2068962.8639018312
9458,3667488.76322608,2069062.129364475
9459,3667497.352575455,2069161.5033602756
9460,3667505.9148213356,2069260.7689736683
9461,3667514.5233362922,2069360.2524432389
9462,3667523.106957159,2069459.738582879
9463,3667531.68629504,2069559.0026929965
9464,3667540.2763202433,2069658.377066326
9465,3667548.839242494,2069757.6430567075
9466,3667557.4189852183,2069856.907392856
9467,3667565.992730749,2069956.2837219525
9468,3667574.5810858337,2070055.5473440473
9469,3667583.1445488436,2070154.8136356485
9470,3667591.788151225,2070254.7394034404
9471,3667600.351885418,2070354.0058460762
9472,3667608.9324386213,2070453.270634555
9473,3667617.521468374,2070552.5346336002
9474,3667626.085607879,2070651.8013019993
9475,3667634.6665656636,2070751.0663162705
9476,3667643.2309755385,2070850.3331351392
9477,3667651.8122032047,2070949.598299895
9478,3667660.376883447,2071048.865269205
9479,3667668.9583809953,2071148.1305844265
9480,3667677.5761049213,2071247.9486503627
9481,3667686.1662137792,2071347.2132518142
9482,3667694.73143531,2071446.480522367
9483,3667703.3134731697,2071545.746138869
9484,3667711.8895202707,2071645.1237493737
9485,3667720.471828144,2071744.389516352
9486,3667729.0375905395,2071843.6570876944
9487,3667737.6390639246,2071943.032330297
9488,3667746.221776505,2072042.2983229212
9489,3667754.7879443383,2072141.5661198352
9490,3667763.4025948374,2072241.1628330543
9491,3667771.9690334387,2072340.4307805095
9492,3667780.552286175,2072439.6970740128
9493,3667789.140107977,2072539.185552414
9494,3667797.7319700303,2072638.4511318528
9495,3667271.3152345195,2065377.6254754686
9496,3667297.024341956,2065675.4099194584
9497,3667305.607642375,2065774.781448302
9498,3667314.1888795914,2065874.042003131
9499,3667322.7619040343,2065973.3034984919
9500,3667331.3183688456,2066072.566799308
9501,3667339.9022093182,2066171.938630793
9502,3667348.483985561,2066271.1994879267
9503,3667357.074694658,2066370.9046211736
9504,3667365.656741067,2066470.1656297124
9505,3667374.2305754316,2066569.4275787023
9506,3667382.804544608,2066668.6896032004
9507,3667391.3619558555,2066767.9534329902
9508,3667399.9361949014,2066867.215608492
9509,3667408.510568758,2066966.4778594833
9510,3667417.0850774273,2067065.740185974
9511,3667425.6808159268,2067165.2229597347
9512,3667434.297785067,2067264.9261812787
9513,3667442.866555479,2067364.3006504532
9514,3667451.441604581,2067463.5632794236
9515,3667460.016788494,2067562.825983852
9516,3667468.5754166665,2067662.090493364
9517,3667477.169763917,2067761.4626702794
9518,3667485.745352517,2067860.7256011318
9519,3667494.325483287,2067960.2107101467
9520,3667502.9013420194,2068059.473792017
9521,3667511.477335562,2068158.7369493186
9522,3667520.06842181,2068258.332472041
9523,3667528.6530300407,2068357.5949156485
9524,3667537.229428536,2068456.8582994274
9525,3667545.7998228804,2068556.2336751604
9526,3667554.3764913706,2068655.4972098009
9527,3667562.9616386043,2068754.7599551063
9528,3667571.513545144,2068854.026234652
9529,3667580.1011682414,2068953.4001828446
9530,3667588.6867199107,2069052.6631543692
9531,3667597.3084703004,2069152.478868608
9532,3667605.885948687,2069251.742855971
9533,3667614.4635618804,2069351.0069186836
9534,3667623.0246237116,2069450.2727860596
9535,3667631.60250676,2069549.5369994335
9536,3667640.1805246146,2069648.801288145
9537,3667648.741991838,2069748.0673814532
9538,3667657.3286221437,2069847.3309561675
9539,3667665.890359585,2069946.5972000614
9540,3667674.4689170257,2070045.8617900133
9541,3667683.1003670795,2070145.677397476
9542,3667691.6730622808,2070245.0540561567
9543,3667700.2603671756,2070344.3180079018
9544,3667708.8394647646,2070443.5828995225
9545,3667717.4125657706,2070542.9597843362
9546,3667725.991933345,2070642.2248265694
9547,3667734.5547527205,2070741.4916731732
9548,3667743.1343901446,2070840.7568659147
9549,3667751.7247150145,2070940.1323230332
9550,3667760.317386598,2071039.6189092891
9551,3667768.9268757952,2071139.1038420855
9552,3667777.482030427,2071238.3719297322
9553,3667786.0728960857,2071337.7476885351
9554,3667794.661684146,2071437.0124686998
9555,3667803.225585184,2071536.2799175289
9556,3667811.80630232,2071635.5457125956
9557,3667820.3810274145,2071734.9235015863
9558,3667828.96201453,2071834.189447118
9559,3667837.5514764865,2071933.4546034008
9560,3667846.1710380986,2072033.3844329335
9561,3667854.7607704643,2072132.649740088
9562,3667863.3172786906,2072231.9185801074
9563,3667871.898941103,2072331.1849020103
9564,3667880.489077745,2072430.450434675
9565,3667379.7924579903,2065467.203073853
9566,3667388.3634893233,2065566.4643697592
9567,3667396.9557431964,2065665.9461107526
9568,3667414.0901329136,2065864.4699456186
9569,3667422.6722481074,2065963.8417289793
9570,3667431.2439539586,2066063.103402975
9571,3667439.8663199046,2066162.8050284146
9572,3667448.421601781,2066262.0685834556
9573,3667457.004257501,2066361.4406697596
9574,3667465.576503337,2066460.7026463307
9575,3667474.17832077,2066560.1842046897
9576,3667482.734143334,2066659.4480620234
9577,3667491.3067939505,2066758.7102653116
9578,3667499.8795793625,2066857.9725441076
9579,3667508.4608457126,2066957.2340336663
9580,3667517.0339005953,2067056.4964634713
9581,3667525.624236161,2067156.2023070413
9582,3667534.197561538,2067255.4648881287
9583,3667542.7793673645,2067354.726679985
9584,3667551.3613077425,2067453.9885473321
9585,3667559.9288928723,2067553.3632705885
9586,3667568.502757562,2067652.6261536304
9587,3667577.076757045,2067751.8891121212
9588,3667585.6508913226,2067851.152146064
9589,3667594.2273624437,2067950.5263067991
9590,3667602.8522998113,2068050.2293742034
9591,3667611.426839142,2068149.4926348643
9592,3667620.001513266,2068248.7559709493
9593,3667628.5596333058,2068348.021111684
9594,3667637.1345772576,2068447.284598575
9595,3667645.709656001,2068546.5481608717
9596,3667654.268181391,2068645.8135277457
9597,3667662.851873912,2068745.076376224
9598,3667671.4484535344,2068844.56053962
9599,3667680.0240718345,2068943.8244036199
9600,3667688.6253316007,2069043.530822673
9601,3667697.211768862,2069142.9050254582
9602,3667705.7961357934,2069242.1682514215
9603,3667714.3556076125,2069341.4341463654
9604,3667722.9319009036,2069440.6983875588
9605,3667731.518878122,2069540.0728921704
9606,3667740.1037839823,2069639.33641962
9607,3667748.6848950023,2069738.8229923868
9608,3667757.2617279775,2069838.087535157
9609,3667765.870344772,2069937.682718459
9610,3667774.430762994,2070036.9491410656
9611,3667783.0163432285,2070136.2130455405
9612,3667791.593715884,2070235.4778897918
9613,3667800.165089539,2070334.8547269783
9614,3667808.742732147,2070434.1197218706
9615,3667817.3205095436,2070533.3847920508
9616,3667825.8984217257,2070632.6499374951
9617,3667834.4786779373,2070732.0262117146
9618,3667843.065201344,2070831.2906433637
9619,3667851.696273157,2070931.1069609348
9620,3667860.2497018455,2071030.3750010952
9621,3667868.8366301632,2071129.6396589254
9622,3667877.4153521163,2071228.9052563831
9623,3667885.977527286,2071328.1726577994
9624,3667894.556519053,2071427.4384056907
9625,3667903.143986146,2071526.7033644556
9626,3667911.7065665224,2071625.9709914646
9627,3667920.2859627656,2071725.23696499
9628,3667928.9182550046,2071825.0539637783
9629,3667937.491793761,2071924.432006843
9630,3667946.071595409,2072023.6982064415
9631,3667954.659871651,2072122.9636169253
9632,3667963.223263367,2072222.2316954609
9633,3667971.814022405,2072321.608311017
9634,3667479.7313171355,2065457.9627433063
9635,3667488.300895413,2065557.22414243
9636,3667522.5889037186,2065954.269630021
9637,3667531.18463247,2066053.9738772705
9638,3667539.7739101616,2066153.345050768
9639,3667548.344432585,2066252.6069792747
9640,3667556.9150897893,2066351.868983325
9641,3667565.5047718766,2066451.24038382
9642,3667574.0756986546,2066550.50253902
9643,3667582.63006717,2066649.766499017
9644,3667591.201263751,2066749.0288052405
9645,3667599.7914852668,2066848.4005082569
9646,3667608.394583457,2066947.9935235535
9647,3667616.966184794,2067047.256056637
9648,3667625.546266823,2067146.5178006222
9649,3667634.1014460134,2067245.782213856
9650,3667642.6734518083,2067345.0449733902
9651,3667651.2666817545,2067444.5281812183
9652,3667659.847302801,2067543.7902273033
9653,3667668.430258034,2067643.1633999932
9654,3667677.002803223,2067742.426461647
9655,3667685.600973976,2067842.1320748143
9656,3667694.173789501,2067941.3952876772
9657,3667702.755084621,2068040.6577114624
9658,3667711.3387152106,2068140.0312622108
9659,3667719.9119350784,2068239.2947014566
9660,3667728.489692623,2068338.7803194486
9661,3667737.071526887,2068438.0430452023
9662,3667745.6451514736,2068537.3067108465
9663,3667754.2189108357,2068636.570451887
9664,3667762.8011489385,2068735.8334038681
9665,3667771.381785931,2068835.4304518425
9666,3667779.966496978,2068934.8046069704
9667,3667788.549139822,2069034.067785443
9668,3667797.1319171973,2069133.3310393095
9669,3667805.7170328624,2069232.705420896
9670,3667814.2750498513,2069331.9714187945
9671,3667822.8498883257,2069431.2357632222
9672,3667831.4248615727,2069530.5001829902
9673,3667840.01051725,2069629.8748663755
9674,3667848.627951347,2069729.580190362
9675,3667857.2033295864,2069828.8448365477
9676,3667865.778842599,2069928.109558062
9677,3667874.354490384,2070027.3743548866
9678,3667882.9135884196,2070126.6409556854
9679,3667891.489505991,2070225.9059031033
9680,3667900.065558333,2070325.1709258088
9681,3667908.6500873426,2070424.4351595044
9682,3667917.234750879,2070523.6994684953
