field_1,X,Y,sea_proximity_1
6164,3664271.12635108,2067964.10280174,3379.8115234375
6165,3664279.70052231,2068063.47861049,3465.1298828125
6166,3664288.28926447,2068162.74170523,3551.21459960938
6167,3664296.85310959,2068262.00748233,3638.01123046875
6168,3664305.45272511,2068361.38091005,3725.4697265625
6169,3664314.01684407,2068460.64683767,3813.544921875
6170,3664322.60230137,2068560.13320576,3902.19482421875
6171,3664331.19172657,2068659.39667698,3991.38134765625
6172,3664339.75625656,2068758.66283039,4080.9619140625
6173,3664348.33761102,2068857.92732102,4171.0009765625
6174,3664356.93421841,2068957.52417372,4261.484375
6175,3664365.51584662,2069056.78881502,4352.38427734375
6176,3664374.0998695,2069156.1645836,4443.67529296875
6177,3664382.6901143,2069255.42850642,4535.33349609375
6178,3664391.25546608,2069354.69511124,4627.33740234375
6179,3664399.82095489,2069453.96179122,4698.736328125
6180,3664408.42221135,2069553.33612305,4769.54150390625
6181,3664416.987974,2069652.60295342,4841.2314453125
6182,3664425.57055893,2069751.8681211,4913.91162109375
6183,3664434.14493792,2069851.13423283,4979.3798828125
6184,3664442.78915123,2069950.94960102,5043.6591796875
6185,3664451.34711972,2070050.2176012,5109.060546875
6186,3664459.91356761,2070149.4848076,5175.5673828125
6187,3664468.49683658,2070248.75035138,5243.138671875
6188,3664477.07190019,2070348.01683914,5311.732421875
6189,3664485.66378414,2070447.28166433,5374.20703125
6190,3664494.23077945,2070546.54917113,5432.26025390625
6191,3664502.79791178,2070645.81675301,5491.125
6192,3664511.39020537,2070745.08180352,5551.029296875
6193,3664520.02123411,2070845.01064302,5611.85546875
6194,3664528.60546032,2070944.27671302,5673.79296875
6195,3664537.18148204,2071043.54372689,5736.80419921875
6196,3664545.75990382,2071142.92186943,5800.85546875
6197,3664554.34454017,2071242.18816472,5863.1474609375
6198,3664562.92097239,2071341.45540384,5907.7255859375
6199,3664571.4975414,2071440.722718,5953.4208984375
6200,3664580.08485193,2071540.10029236,6000.43505859375
6201,3664588.65335434,2071639.3686254,6048.7373046875
6202,3664597.26822437,2071738.85479795,6098.296875
6203,3664605.85821104,2071838.34365203,6149.0830078125
6204,3664614.43546466,2071937.61134172,6201.06640625
6205,3664623.03180032,2072036.98842331,6254.21630859375
6206,3664631.60098783,2072136.2571318,6308.50390625
6207,3664640.19533111,2072235.5233092,6363.900390625
6208,3664648.77539815,2072334.9023535,6420.3759765625
6209,3664657.34499652,2072434.17128699,6477.90283203125
6210,3664665.93974956,2072533.43768947,6536.453125
6211,3664674.50962162,2072632.7067729,6596.0009765625
6212,3664683.09023709,2072732.08611745,6656.517578125
6213,3664691.7300936,2072831.90454493,6717.97802734375
6214,3663727.69612282,2060504.36258533,10
6215,3663736.27526653,2060603.73108647,40.3112869262695
6216,3663744.86066622,2060702.98774836,71.589111328125
6217,3663753.40443403,2060802.24883369,33.5410194396973
6218,3663761.99234153,2060901.61669278,5
6219,3663813.44524343,2061497.72221995,0
6220,3663847.72575186,2061894.75900476,288.53076171875
6221,3663856.35752265,2061994.56840641,387.620971679688
6222,3663864.91142422,2062093.82960666,487.083160400391
6223,3663873.49275691,2062193.199321,559.016967773438
6224,3663882.05528421,2062292.45980313,603.738342285156
6225,3663890.63465159,2062391.71862206,604.752014160156
6226,3663899.20580374,2062490.97838602,557.427124023438
6227,3663907.7709805,2062590.35014201,525.09521484375
6228,3663916.34240614,2062689.61005723,510.612365722656
6229,3663924.93067063,2062788.86830933,514.781494140625
6230,3663933.48790727,2062888.24116175,537.587219238281
6231,3663942.08927651,2062987.72079048,576.909851074219
6232,3663950.66124874,2063086.98100831,621.630920410156
6233,3663959.23783951,2063186.46339672,666.351989746094
6234,3663967.8184359,2063285.72289651,716.955322265625
6235,3663976.40976053,2063385.09265022,777.190490722656
6236,3663984.95722843,2063484.35577847,845
6237,3663993.53823435,2063583.61550502,918.708374023438
6238,3664002.10267644,2063682.8770457,997.008056640625
6239,3664010.68619775,2063782.2479713,1053.86193847656
6240,3664019.30163375,2063881.94950891,1076.70788574219
6241,3664027.88767217,2063981.43163429,1089.03625488281
6242,3664036.46936127,2064080.6917391,1101.02221679688
6243,3664045.04283722,2064179.95278868,1112.62072753906
6244,3664053.59975105,2064279.21565225,1125.04443359375
6245,3664062.18184954,2064378.47598359,1139.51745605469
6246,3664070.73903706,2064477.73899809,1160.53857421875
6247,3664079.31305955,2064577.00034962,1189.05419921875
6248,3664087.89556743,2064676.26090744,1225.091796875
6249,3664096.4448167,2064775.52501751,1256.20458984375
6250,3664105.07832222,2064875.22557556,1288.041015625
6251,3664113.64678859,2064974.59914737,1326.66870117188
6252,3664122.22149472,2065073.86087664,1371.17651367188
6253,3664130.79633738,2065173.12268136,1420.95922851562
6254,3664139.36296847,2065272.38543067,1473.39733886719
6255,3664147.95702701,2065371.75669716,1525.88500976562
6256,3664156.51558369,2065471.02046654,1578.646484375
6257,3664165.0909729,2065570.28257306,1630.96606445312
6258,3664173.67484628,2065669.54388587,1683.30786132812
6259,3664182.2761943,2065769.24860298,1735.56896972656
6260,3664190.86034118,2065868.51006696,1787.8828125
6261,3664199.41958257,2065967.77421363,1840.71997070312
6262,3664207.99565527,2066067.03669749,1895.81774902344
6263,3664216.56351749,2066166.30012581,1954.00219726562
6264,3664225.16105518,2066265.78312205,2015.47131347656
6265,3664233.74588467,2066365.04496316,2079.93383789062
6266,3664242.31415715,2066464.30861775,2147.1201171875
6267,3664250.90150924,2066563.6816597,2216.78247070312
6268,3664259.46170888,2066662.94633409,2288.69506835938
6269,3664268.08112444,2066762.6500707,2362.65209960938
6270,3664276.64159843,2066861.91489608,2438.4677734375
6271,3664285.23784444,2066961.28737115,2515.97387695312
6272,3664293.79859225,2067060.55234723,2592.3203125
6273,3664302.39736295,2067160.03602378,2669.10546875
6274,3664310.98342188,2067259.29854369,2747.38525390625
6275,3664319.55292599,2067358.56287687,2827.03466796875
6276,3664328.13091231,2067457.82641637,2907.94165039062
6277,3664336.69234454,2067557.09176909,2990.00439453125
6278,3664345.27894938,2067656.35459023,3073.12963867188
6279,3664353.88304706,2067756.06082182,3157.23388671875
6280,3664362.46158044,2067855.3246628,3242.24072265625
6281,3664371.03190553,2067954.58944798,3328.08129882812
6282,3664379.6107121,2068053.8534395,3414.6923828125
6283,3664388.18356452,2068153.22942651,3502.01708984375
6284,3664396.77098901,2068252.49269973,3590.00341796875
6285,3664405.33351676,2068351.75865487,3678.60375976562
6286,3664413.9212142,2068451.02207859,3767.77465820312
6287,3664422.49461466,2068550.39836693,3857.36303710938
6288,3664431.11663788,2068650.10354147,3947.43603515625
6289,3664439.67971379,2068749.36979789,4037.97607421875
6290,3664448.26795792,2068848.63352296,4128.95263671875
6291,3664456.85633834,2068947.89732326,4220.33740234375
6292,3664465.41982458,2069047.16380527,4312.10498046875
6293,3664474.00013457,2069146.42862481,4404.23095703125
6294,3664482.57223786,2069245.69438835,4487.32958984375
6295,3664491.16116417,2069344.95848947,4557.3154296875
6296,3664499.73805527,2069444.446508,4628.123046875
6297,3664508.32725491,2069543.71075965,4699.84326171875
6298,3664516.92562194,2069643.41929636,4772.58056640625
6299,3664525.5340385,2069742.7930137,4838.5146484375
6300,3664534.09862051,2069842.06009756,4902.703125
6301,3664542.66333954,2069941.32725655,4967.947265625
6302,3664551.2532224,2070040.59188442,5034.33203125
6303,3664559.82881631,2070139.96937777,5101.8134765625
6304,3664568.41063022,2070239.23502474,5170.34765625
6305,3664576.99709982,2070338.72285284,5234.892578125
6306,3664585.58752909,2070437.9877815,5292.7734375
6307,3664594.16141132,2070537.2545227,5351.3037109375
6308,3664602.77557755,2070636.85102392,5411.00048828125
6309,3664611.3413922,2070736.11878424,5471.5556640625
6310,3664619.92402645,2070835.38488227,5533.25634765625
6311,3664628.50905837,2070934.76210886,5596.0634765625
6312,3664637.09196594,2071034.02835715,5659.9404296875
6313,3664645.65832818,2071133.29641781,5722.80517578125
6314,3664654.24150905,2071232.56281623,5773.57958984375
6315,3664662.82708861,2071331.94034349,5818.6103515625
6316,3664671.41888337,2071431.2060235,5865
6317,3664680.03880869,2071531.02531093,5912.71728515625
6318,3664688.60585609,2071630.29374728,5961.7294921875
6319,3664697.1980611,2071729.55965286,6012.0068359375
6320,3664705.76538217,2071828.82823925,6063.515625
6321,3664714.34952016,2071928.09516349,6116.22607421875
6322,3664722.92545484,2072027.36303131,6170.107421875
6323,3664731.51820573,2072126.62923701,6225.12890625
6324,3664740.07773452,2072225.89899196,6281.259765625
6325,3664748.67075846,2072325.16534768,6338.4716796875
6326,3664757.23056128,2072424.43525257,6396.7353515625
6327,3664765.87080672,2072524.36461221,6456.0224609375
6328,3664774.46424105,2072623.63119342,6516.30419921875
6329,3664783.03279471,2072722.90045517,6577.5546875
6330,3663844.74279427,2060693.25941268,0
6331,3663853.37369201,2060793.17904952,14.1421356201172
6332,3663904.79976661,2061388.84142541,0
6333,3663939.11015607,2061786.43094261,231.624694824219
6334,3663947.6790367,2061885.69035541,319.765533447266
6335,3663956.26699443,2061985.05915184,377.921936035156
6336,3663964.84450015,2062084.31784673,424.529144287109
6337,3663973.38873456,2062183.58009441,469.574279785156
6338,3663981.97710219,2062282.9491181,514.295593261719
6339,3663990.54666574,2062382.20890925,523.187316894531
6340,3663999.13306891,2062481.46703749,467.680419921875
6341,3664007.67785103,2062580.72958763,428.631561279297
6342,3664016.31971187,2062680.64980365,410.761474609375
6343,3664024.88982237,2062779.90989773,415.932678222656
6344,3664033.45171834,2062879.17093663,443.846801757812
6345,3664042.02210202,2062978.43118188,487.467956542969
6346,3664050.60097304,2063077.6906335,532.188842773438
6347,3664059.17162966,2063176.95102992,578.813415527344
6348,3664067.72572168,2063276.21324027,636.415771484375
6349,3664076.30500204,2063375.47291862,703.580078125
6350,3664084.87606836,2063474.7335417,777.833557128906
6351,3664093.43057082,2063573.99597867,857.3359375
6352,3664102.06321423,2063673.80677734,916.692443847656
6353,3664110.6430409,2063773.06675832,965.72509765625
6354,3664119.19795436,2063872.32942227,977.394470214844
6355,3664127.7802954,2063971.70060243,989.570617675781
6356,3664136.36053155,2064070.96081009,1001.62365722656
6357,3664144.94090398,2064170.22109327,1013.37310791016
6358,3664153.50695621,2064269.59423854,1025.91418457031
6359,3664162.07925248,2064368.85554192,1041.39331054688
6360,3664170.66003439,2064468.11605171,1063.88439941406
6361,3664179.25603051,2064567.70891365,1094.92016601562
6362,3664187.82873678,2064666.97044375,1133.95324707031
6363,3664196.40157957,2064766.23204933,1160.62487792969
6364,3664204.9790464,2064865.71582798,1195.01049804688
6365,3664213.56885975,2064964.97584655,1236.54760742188
6366,3664222.15270504,2065064.3478586,1283.79321289062
6367,3664230.70939783,2065163.61150433,1336.00146484375
6368,3664239.2829239,2065262.87348742,1388.28125
6369,3664247.8649345,2065362.13467694,1441.46618652344
6370,3664256.43263092,2065461.50872918,1493.02551269531
6371,3664265.05728791,2065561.21079105,1546.09997558594
6372,3664273.63136076,2065660.47307629,1597.97534179688
6373,3664282.21006229,2065759.95753592,1650.51513671875
6374,3664290.7927561,2065859.21910316,1703.01208496094
6375,3664299.35054436,2065958.4833527,1757.02160644531
6376,3664307.92516394,2066057.7459397,1814.14575195312
6377,3664316.50826708,2066157.00773315,1874.86669921875
6378,3664325.07481267,2066256.27133985,1938.84631347656
6379,3664333.64984182,2066355.534153,2005.77282714844
6380,3664342.26738572,2066455.23776597,2075.36157226562
6381,3664350.83434191,2066554.5015991,2147.35302734375
6382,3664359.41812772,2066653.76376977,2221.51416015625
6383,3664368.00429846,2066753.13706607,2297.63452148438
6384,3664376.56331854,2066852.4019942,2375.5263671875
6385,3664385.13916774,2066951.66525989,2451.3515625
6386,3664393.7174029,2067051.0396514,2528.462890625
6387,3664402.29352541,2067150.30306783,2607.12939453125
6388,3664410.87813013,2067249.56569072,2687.21484375
6389,3664419.42948883,2067348.83186431,2768.59619140625
6390,3664428.05675028,2067448.53536568,2851.162109375
6391,3664436.6250742,2067547.79995251,2934.8125
6392,3664445.20188009,2067647.0637458,3019.45776367188
6393,3664453.77882251,2067746.32761439,3105.01611328125
6394,3664462.34755648,2067845.59242705,3191.4140625
6395,3664470.9331169,2067944.8555774,3278.5859375
6396,3664479.5149729,2068044.34177433,3366.470703125
6397,3664488.09246191,2068143.60594417,3455.01440429688
6398,3664496.68902892,2068242.97950315,3544.16772460938
6399,3664505.29249085,2068342.686292,3633.76513671875
6400,3664513.87873445,2068441.94981928,3723.87573242188
6401,3664522.44008198,2068541.21602802,3814.47900390625
6402,3664531.01825451,2068640.4805745,3905.541015625
6403,3664539.61550511,2068739.85451057,3997.03002929688
6404,3664548.17726318,2068839.12094502,4088.91796875
6405,3664556.78538507,2068938.60521502,4181.177734375
6406,3664565.34741706,2069037.87180004,4273.7861328125
6407,3664573.92627282,2069137.13672285,4345.93212890625
6408,3664582.51360836,2069236.40085219,4415.89453125
6409,3664591.10784628,2069335.99821345,4486.705078125
6410,3664599.69545513,2069435.26249343,4558.45654296875
6411,3664608.26877036,2069534.6396383,4631.25537109375
6412,3664616.84830949,2069633.90493737,4697.6826171875
6413,3664625.41129982,2069733.17204887,4761.77490234375
6414,3664633.99945476,2069832.43662963,4826.85205078125
6415,3664642.58166047,2069931.81320687,4893.107421875
6416,3664651.16174604,2070031.07880665,4960.494140625
6417,3664659.74196812,2070130.34448156,5028.9658203125
6418,3664668.32458441,2070229.72128455,5095.6943359375
6419,3664676.95582119,2070329.4269789,5153.26123046875
6420,3664685.51142809,2070428.69548535,5211.568359375
6421,3664694.10053896,2070527.96059262,5271.0009765625
6422,3664702.65641986,2070627.22924924,5331.3154296875
6423,3664711.25414519,2070726.49363818,5392.76611328125
6424,3664719.81864128,2070825.76157641,5455.357421875
6425,3664728.39995677,2070925.02785263,5519.05078125
6426,3664736.96472662,2071024.295941,5582.51708984375
6427,3664745.55465632,2071123.56149887,5639.78955078125
6428,3664754.140902,2071223.05010771,5684.12060546875
6429,3664762.77350981,2071322.75655695,5729.85400390625
6430,3664771.35550891,2071422.02320905,5776.9560546875
6431,3664779.93156511,2071521.4018586,5825.39501953125
6432,3664788.52217795,2071620.66779241,5875.13623046875
6433,3664797.08790641,2071719.93640667,5926.1474609375
6434,3664805.67879216,2071819.20249057,5978.396484375
6435,3664814.26373627,2071918.58057219,6031.8505859375
6436,3664822.84655508,2072017.84767468,6086.47900390625
6437,3664831.43403558,2072117.33696095,6142.2490234375
6438,3664840.03833285,2072216.82458568,6199.130859375
6439,3664848.6154856,2072316.20383648,6257.09423828125
6440,3664857.20719097,2072415.47037101,6316.1083984375
6441,3664865.77401489,2072514.73958574,6376.14501953125
6442,3664874.35765404,2072614.00713866,6437.17529296875
6443,3664882.94369385,2072713.38582139,6499.1708984375
6444,3664030.46375362,2061677.66275711,154.353500366211
6445,3664039.03939816,2061776.92132784,199.060287475586
6446,3664047.60682668,2061876.18084342,243.772430419922
6447,3664056.16603957,2061975.44130382,288.487426757812
6448,3664064.72538921,2062074.70183985,335.410186767578
6449,3664073.30993137,2062173.95984404,380.131561279297
6450,3664081.87790596,2062273.21966219,424.852905273438
6451,3664090.45436874,2062372.47868682,449.026733398438
6452,3664099.06108655,2062472.40233065,383.046997070312
6453,3664107.64617461,2062571.66063791,334.252899169922
6454,3664116.21469607,2062670.92075903,311.006439208984
6455,3664124.79170524,2062770.18008665,317.804962158203
6456,3664133.34603446,2062869.55314443,353.305816650391
6457,3664141.92331679,2062968.81262331,398.026397705078
6458,3664150.5007354,2063068.0721778,442.747131347656
